assetPk,assetId,assetName,isLocation,type,classificationName,manufacturerName,model,serial,priority,riskLevel,lastMaintainedWopk,parentPk,parentName
7559,100-PUMP-26,Pump #4 1800U Concentrate,false,A,PUMP,ROPER,ROPER 3617HB,,,,42720,7852,Obsolete Assets - Do not use
7560,100-PUMP-00447,"Pump, N4300 AddFatBack",false,A,PUMP,ROPER,3611-HBRV,,,,1676942,14946,N4300 Cooking
7561,100-PUMP-00014,"Pump, Press fines 200U",false,A,PUMP,ROPER,Roper 3617 HBRV TYPE 3,,,,1681395,14943,200U Pressing
7562,100-PUMP-01040,"Pump, AddFat Back 1800U",false,A,PUMP,ROPER,Roper 3617 HBRV,,,,1676933,14950,1800 Cook Line Cooking
7569,100-RESIN SOFTENER-4,"RESIN SOFTENER, Boiler Water",false,A,RESIN SOFTENER,ANCO,ANCO MODEL 3900,,,,1497328,14971,BOILER ROOM
7570,100-PUMP-68,"PUMP, 1800/FP Cooling Water Supply",false,A,PUMP,FLOWSERVE,MODEL 12LR14,,,,1676995,15471,"COOLING-TOWER, 1800/Feather Plant"
7571,100-CONTROL VALVE-66,"CONTROL VALVE, ZONE 11",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE Qx2,,,,,7318,*Trash* Land Application System
7572,100-CONTROL VALVE-67,"CONTROL VALVE, ZONE 10",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE Qx2,,,,,7318,*Trash* Land Application System
7573,100-CONTROL VALVE-68,"CONTROL VALVE, ZONE 9",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7574,100-CONTROL VALVE-69,"CONTROL VALVE, ZONE 8",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7575,100-CONTROL VALVE-70,"CONTROL VALVE, ZONE 7",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7576,100-CONTROL VALVE-71,"CONTROL VALVE, ZONE 6",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7577,100-CONTROL VALVE-72,"CONTROL VALVE, ZONE 5",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7578,100-CONTROL VALVE-73,"CONTROL VALVE, ZONE 4",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7579,100-CONTROL VALVE-74,"CONTROL VALVE, ZONE 3",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7580,100-CONTROL VALVE-75,"CONTROL VALVE, ZONE 2",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7581,100-CONTROL VALVE-76,"CONTROL VALVE, ZONE 1",false,A,CONTROL VALVE,FLOWSERVE,LIMITORQUE QX2,,,,,7318,*Trash* Land Application System
7582,100-PUMP-559,"PUMP, Irrigation",false,A,PUMP,BERKELEY,BERKELEY MOD# B4JPBHH,,,,1674970,22222,"POND #6, 10MM Gallon"
7583,100-COOLING TOWER-11,"COOLING TOWER, Poultry Cooling Tower 1",false,A,Cooling Tower,HUDSON PRODUCTS,HUDSON  T-10H BOOTED,,,,1595374,15472,"COOLING-TOWER, Poultry Plant"
7584,100-COOLING TOWER-12,"COOLING TOWER, Poultry Cooling Tower 2",false,A,Cooling Tower,HUDSON PRODUCTS,HUDSON T-10H BOOTED,,,,1595374,15472,"COOLING-TOWER, Poultry Plant"
7585,100-COOLING TOWER-13,"COOLING TOWER, Poultry Cooling Tower 3",false,A,Cooling Tower,HUDSON PRODUCTS,HUDSON T-10H BOOTED,,,,1683432,15472,"COOLING-TOWER, Poultry Plant"
7586,100-COOLING TOWER-14,"COOLING TOWER, Poultry Cooling Tower 4",false,A,Cooling Tower,HUDSON PRODUCTS,HUDSON T-10H BOOTED,,,,1341330,15472,"COOLING-TOWER, Poultry Plant"
7587,100-PUMP-41,Pump Basin Fill,false,A,PUMP,GATOR PRIME,HT-48-01,,,,,7852,Obsolete Assets - Do not use
7594,100-PUMP-803,"PUMP, Pond #1 Discharge #2",false,A,PUMP,GORMAN RUMP,GORMAN RUPP T3,,,,1674970,22226,"POND #1, Covered Anearobic"
7595,100-PUMP-804,"PUMP, Pond #1 Sludge",false,A,PUMP,GORMAN RUMP,GORMAN RUPP T3,,,,1674970,22226,"POND #1, Covered Anearobic"
7596,100-PUMP-18,"PUMP, Heat Exchanger",false,A,PUMP,GORMAN RUMP,GORMAN RUPP T-3,,,,1674970,22221,"POND #5, 2nd Stage Aeration"
7597,100-PUMP-15,"PUMP, DAF Feed",false,A,PUMP,GORMAN RUMP,GORMAN RUPP T3,,,,1674970,22221,"POND #5, 2nd Stage Aeration"
7602,100-PUMP-554,"PUMP, Storm Water SW Outfalll #2 (3x3)",false,A,SUMP,GORMAN RUMP,GORMAN RUPP T3,,,,1674969,14979,SUMPS
7604,100-SUMP-6,"SUMP, Yellow Grease Room (3x3)",false,A,SUMP,GORMAN RUMP,GORMAN RUMP T-3 TRASH PUMP,,,,1674969,14979,SUMPS
7605,100-PUMP-777,"PUMP, Pond #1 Discharge #1",false,A,PUMP,GORMAN RUMP,GORMAN RUPP T3,,,,1674970,22226,"POND #1, Covered Anearobic"
7606,100-PUMP-75,"PUMP, Anoxic Recirculation",false,A,PUMP,GORMAN RUMP,GORMAN RUPP T-4,,,,1674970,22221,"POND #5, 2nd Stage Aeration"
7608,100-SUMP-82,"SUMP, Storm Water SW Outfalll #3 (3x3)",false,A,SUMP,GORMAN RUMP,GORMAN RUPP T3,,,,1674969,14979,SUMPS
7610,100-PUMP-92,"PUMP, DAF Recycle",false,A,PUMP,GORMAN RUMP,,,,,1669975,14976,DAF - PRODUCTION
7611,100-CENTRIFUGE-01026,"CENTRIFUGE, 1800",false,A,CENTRIFUGE,IPE INDUSTRIAL PROCESS EQUIPMENT,375-IPE 09,,,,1676933,14950,1800 Cook Line Cooking
7612,100-PUMP-01034,"PUMP, 1800 Shaft Condensate",false,A,PUMP,DEAN BROTHERS,Summit,,,,1676933,14950,1800 Cook Line Cooking
7613,100-PUMP-00431,"PUMP, n4300 Condensate (15hp)",false,A,PUMP,DEAN BROTHERS,MetPro PH-2111 - 3196ST,,,,1676942,14946,N4300 Cooking
7615,100-PUMP-577,"PUMP, Feather Dryer Condensate (Feather Drying)",false,A,PUMP,,Summit Model - 2196 STO,,,,1678609,14958,Fthr Drying
7616,100-PUMP-00428,N4300 Cooker Bearing Oil Pump #1 (Feed End),false,A,PUMP,SCOTT INDUSTRY SYSTEMS,150592,,,,1679402,23679,N4300 Cooker Bearing #1 (Feed End) Lube System
7617,100-FAN-10,dup_Finish Blower R.V. (Feather Grinding),false,A,PNEUMATIC BLOWER,GARDNER DENVER,HYCHMCA,,,,45663,7900,*Trash* Feather Grinding System
7618,100-PNEUMATIC BLOWER-9,"PNEUMATIC BLOWER, Finish Blower (Feather Grinding)",false,A,PNEUMATIC BLOWER,GARDNER DENVER,GAHHBPA,,,,1678609,14959,Fthr Grinding
7619,100-ROTOLOCK-00916,Rotolock Rotary Valve A Blower Bin,false,A,ROTOLOCK,ROTOLOCK,73055-3 (EQUIPMENT #),,,,1673704,14967,LEMANCO
7622,100-ROTOLOCK-3,"Rotolock, Rotary Valve (feather grinding)",false,A,ROTOLOCK,ROTOLOCK,ROTOLOCK - 73055-3,,,,1678609,14959,Fthr Grinding
7624,100-SEPARATOR-00517,Rotex A Screen #1,false,A,SEPARATOR,ROTEX,522,,,,1679379,34155,"SEPARATOR, Shaker A-Side"
7626,100-SEPARATOR-00518,Rotex A Screen #2,false,A,SEPARATOR,ROTEX,52,,,,1679379,34155,"SEPARATOR, Shaker A-Side"
7627,100-SEPARATOR-4,"Separator, Rotex Screen (Feather Grinding)",false,A,SEPARATOR,ROTEX,ROTEX - #R341GP-AWMS,,,,1683424,14959,Fthr Grinding
7634,100-HOPPER-7,"HOPPER, Pit DBONE RAW",false,A,HOPPER,SUNRISE CORPORATION,"JAY GEE, 24",,,,1676933,23085,D-BONE RAW
7635,100-CENTRIFUGE-00110,Centrifuge 200U,false,A,CENTRIFUGE,BIRD,BIRD 18 X 42,,,,1669862,14942,200U Cooking
7637,100-FAN-4,Fan Feather Wet Scrubber,false,A,Fan,FLAKT WOODS CO.,AMERICAN FAN COMPANY #IE-19-MH,,,,291671,7852,Obsolete Assets - Do not use
7638,100-FAN-72,"FAN, Feather Cross Flow Scrubber",false,A,Fan,"HOWDEN BUFFALO, INC.",AXIVANE FAN MODEL # 66-26-1300.BD.AP,,,,1679471,8679,"SCRUBBER, Room Air Feather"
7639,100-CONDENSER-21,"CONDENSER, FEATHER AIR",false,A,CONDENSER,YUBA,YUBA,,,,477109,15485,*Trash* Feather Odor/Vapor handling
7640,100-PUMP-54,"PUMP, Scrubber #2 (Feather Scrubber)",false,A,PUMP,MANN,MANN MODEL 911L,,,,1320928,7852,Obsolete Assets - Do not use
7641,100-PUMP-67,Pump Feather Scrubber #1,false,A,PUMP,Summit Pump Inc.,SUMMIT MODEL 2196 MTO,,,,472874,7852,Obsolete Assets - Do not use
7650,100-PUMP-59,Old Evap Vacuum #1 (East),false,A,PUMP,NASH,NASH VECTRA XL-60,,,,1676995,15479,Old Evaporator
7652,100-HOPPER-00036,"HOPPER, Raw Feather Pit A",false,A,HOPPER,GRABER EQUIPMEMT,"JAY GEE, FEATHER RAW MATERIAL PIT",,,,1678609,14955,Fthr Raw
7655,100-MIXER-5,"MIXER, DAF Tank 2 Alum",false,A,MIXER,PHILADELPHIA,3805SPTM,,,,1301722,14976,DAF - PRODUCTION
7656,100-MIXER-6,"MIXER, DAF Tank 1 Poly",false,A,MIXER,PHILADELPHIA,38075 PTM,,,,1661078,14976,DAF - PRODUCTION
7657,100-PUMP-4,"PUMP, Plant Washdown",false,A,PUMP,GOULS,,,,,1638387,14953,PRODUCTION
7658,100-UNLOADER-00927,Unloader Silo #1,false,A,UNLOADER,A.O. SMITH HARVESTORE,"A.O. SMITH HARVESTORE, Goliath 74",,,,1672340,14966,SILOS
7659,100-UNLOADER-00928,Unloader Silo #2,false,A,UNLOADER,A.O. SMITH HARVESTORE,"A.O. SMITH HARVESTORE, GOLIATH 74",,,,1672340,14966,SILOS
7660,100-UNLOADER-00929,Unloader Silo #3,false,A,UNLOADER,A.O. SMITH HARVESTORE,"A.O. SMITH HARVESTORE, GOLIATH 74",,,,1672340,14966,SILOS
7661,100-MIXER-2,"MIXER #1, Pond 3",false,A,MIXER,AQUA TURBO,MODEL: MIX-AS 1100-30,,,,,22228,"POND #3, 2nd Stage Anaerobic"
7662,100-MIXER-3,"MIXER #2, Pond 3",false,A,MIXER,AQUA TURBO,MODEL: MIX-AS 100-30,,,,,22228,"POND #3, 2nd Stage Anaerobic"
7663,100-AERATOR-1,AERATOR 4-1,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,12345,,,1638512,22220,"POND #4, 1st Stage Aeration"
7664,100-AERATOR-2,AERATOR 5-1 (75hp),false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,1587239,22221,"POND #5, 2nd Stage Aeration"
7665,100-AERATOR-25,AERATOR 5-4,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,429100,22221,"POND #5, 2nd Stage Aeration"
7666,100-AERATOR-26,AERATOR 5-5,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,1194435,22221,"POND #5, 2nd Stage Aeration"
7667,100-AERATOR-27,AERATOR #3 POND 5,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,,7852,Obsolete Assets - Do not use
7668,100-AERATOR-28,AERATOR 6-1,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,654848,7852,Obsolete Assets - Do not use
7669,100-AERATOR-29,AERATOR #2 POND 6,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,,7852,Obsolete Assets - Do not use
7670,100-AERATOR-4,Aerator #2 Pond 4,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,446557,7852,Obsolete Assets - Do not use
7671,100-AERATOR-6,AERATOR 5-3,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,1253473,22221,"POND #5, 2nd Stage Aeration"
7672,100-AERATOR-7,AERATOR 5-2,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,1459946,22221,"POND #5, 2nd Stage Aeration"
7673,100-STACK-4,"STACK, Biogas Flare",false,A,STACK,FLARE KING INC.,FKUT-H25-R35-EPTK,,,,1319926,22226,"POND #1, Covered Anearobic"
7674,100-FAN-2,"FAN, Biogas Flare Blower #2",false,A,Fan,AMETEK,"AMETEK, EN757F7XI",,,,,7852,Obsolete Assets - Do not use
7675,100-FAN-01000,"FAN, Biogas Flare Blower",false,A,Fan,AMETEK,"AMETEK, EN757F7XI",,,,1291663,22226,"POND #1, Covered Anearobic"
7852,100-OB,Obsolete Assets - Do not use,true,L,Bin Folder,,,,,,484545,7303,Jackson Rendering
7853,HYDROLYZER-10,*Trash* A Hydrolyzer (Feather Plant),false,A,System,,,,,,667803,10437,"*Trash* Feather Dryer, Hydrolizer & Scrubber"
7854,SYSTEM-63,*Trash* Feather Drying System,false,A,System,,,,,,,10437,"*Trash* Feather Dryer, Hydrolizer & Scrubber"
7855,100-HYDRAULIC UNIT-00022,"HYDRAULIC UNIT, Hydrolyzer A Primary Gates",false,A,HYDRAULIC UNIT,,,,,,1678609,14956,Fthr Hydrolizing
7856,100-VALVE-15,A Top Gate (A Hydrolyzer),false,A,VALVE,,,,,,42887,7853,*Trash* A Hydrolyzer (Feather Plant)
7857,VALVE-16,A Bottom Gate (A Hydrolyzer),false,A,VALVE,,,,,,152654,7853,*Trash* A Hydrolyzer (Feather Plant)
7858,100-SCREW PRESS-72,"SCREW PRESS, Feather Press A",false,A,SCREW PRESS,,,,,,1678609,14956,Fthr Hydrolizing
7861,100-VALVE-17,A Inlet Gate (A Hydrolyzer),false,A,VALVE,,,,,,,7853,*Trash* A Hydrolyzer (Feather Plant)
7867,100-SCREW CONVEYOR-1161,"SCREW CONVEYOR, Poptank A Discharge",false,A,SCREW CONVEYOR,,,,,,1678609,14956,Fthr Hydrolizing
7868,100-TANK-00026,"SURGE TANK, Pop Tank A",false,A,TANK,,,,,,1678609,14956,Fthr Hydrolizing
7872,SYSTEM-60,*Trash* B Hydrolyzer (Feather Plant),false,A,System,,,,,,29011,10437,"*Trash* Feather Dryer, Hydrolizer & Scrubber"
7873,100-HYDRAULIC UNIT-00223,"HYDRAULIC UNIT, Hydrolyzer B Primary Gates",false,A,HYDRAULIC UNIT,,,,,,1678609,14956,Fthr Hydrolizing
7874,100-VALVE-20,B Top Gate (B Hydrolyzer),false,A,VALVE,,,,,,42363,7872,*Trash* B Hydrolyzer (Feather Plant)
7875,100-VALVE-21,B Bottom Gate (B Hydrolyzer),false,A,VALVE,,,,,,153470,7872,*Trash* B Hydrolyzer (Feather Plant)
7879,100-VALVE-22,B Inlet Gate (B Hydrolyzer),false,A,VALVE,,,,,,,7872,*Trash* B Hydrolyzer (Feather Plant)
7880,100-PUMP-66,"PUMP, Press B Water Pump",false,A,PUMP,,,,,,1678609,14956,Fthr Hydrolizing
7882,100-SCREW CONVEYOR-1160,"SCREW CONVEYOR, Poptank B Discharge",false,A,SCREW CONVEYOR,,,,,,1678609,14956,Fthr Hydrolizing
7883,100-TANK-00221,"SURGE TANK, Pop Tank B",false,A,TANK,,,,,,1678609,14956,Fthr Hydrolizing
7893,100-BAG HOUSE-19,Bin BAGHOUSE (Feather Drying),false,A,BAG HOUSE,,,,,,,7854,*Trash* Feather Drying System
7894,100-PNEUMATIC BLOWER-30,"PNEUMATIC BLOWER, Dryer Discharge (Feather Drying)",false,A,PNEUMATIC BLOWER,,,,,,1678609,14958,Fthr Drying
7895,100-ROTOLOCK-6,"Rotolock, Dryer Discharge Blower",false,A,ROTOLOCK,,,,,,1683437,14958,Fthr Drying
7896,100-SEPARATOR-104,"SEPARATOR, Midwestern Screen",false,A,SEPARATOR,,,,,,1678609,14958,Fthr Drying
7897,100-SCREW CONVEYOR-848,"SCREW CONVEYOR, Midwestern Feed Screw",false,A,SCREW CONVEYOR,,,,,,1678609,14958,Fthr Drying
7898,100-SCREW CONVEYOR-19,"SCREW CONVEYOR, Dryer Discharge Screw 2",false,A,SCREW CONVEYOR,,,,,,1678609,14958,Fthr Drying
